id,date,brand,p.1,f.1,d.1,p.2,f.2,d.2,p.3,f.3,d.3,p.4,f.4,d.4,p.5,f.5,d.5
230,9751,2,0.6899995804,0,0,0.5499997139,1,0,0.6899995804,0,0,0.5499997139,1,0,0.6499996185,0,0
230,9807,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.529999733,0,0
230,9912,2,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
230,9926,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
231,9658,1,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
232,9283,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
232,9381,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
232,9505,3,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
232,9561,3,0.6799998283,1,0,0.6799998283,0,1,0.6799998283,1,0,0.6799998283,0,1,0.6499996185,0,0
233,9357,2,0.6799998283,0,0,0.5399999619,1,0,0.6799998283,0,0,0.5399999619,1,0,0.7299995422,0,0
233,9386,2,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.7299995422,0,0
233,9526,1,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
233,9568,2,0.6899995804,0,0,0.5499997139,0,0,0.6899995804,0,0,0.5499997139,1,0,0.6499996185,0,0
233,9660,2,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6499996185,0,0
234,9241,3,0.6599998474,1,0,0.7899999619,0,0,0.6699995995,1,0,0.7899999619,0,0,0.7299995422,0,0
234,9269,4,0.5599999428,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.7299995422,0,0
234,9317,4,0.6799998283,0,0,0.5799999237,1,1,0.6799998283,0,0,0.5799999237,1,1,0.7299995422,0,0
234,9317,2,0.6799998283,0,0,0.5799999237,1,1,0.6799998283,0,0,0.5799999237,1,1,0.7299995422,0,0
234,9332,3,0.5399999619,1,0,0.7899999619,0,0,0.5399999619,1,0,0.7899999619,0,0,0.7299995422,0,0
234,9479,3,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.6499996185,0,0
234,9507,4,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
234,9521,3,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
234,9542,4,0.6799998283,0,0,0.4899997711,1,0,0.6799998283,0,0,0.4899997711,1,0,0.6499996185,0,0
234,9689,4,0.6799998283,0,0,0.5399999619,1,1,0.6799998283,0,0,0.5399999619,1,1,0.6499996185,0,0
234,9724,4,0.6799998283,0,0,0.6799998283,0,1,0.6799998283,0,0,0.6799998283,0,1,0.6499996185,0,0
234,9773,4,0.6799998283,0,0,0.6799998283,0,1,0.6799998283,0,0,0.6799998283,0,1,0.6499996185,0,0
234,9779,4,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
234,9808,4,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.6499996185,0,0
234,9850,4,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
234,9864,4,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
234,9941,2,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,0,0,0.5499997139,0,0
234,9955,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
234,9969,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
235,9253,1,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
235,9282,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
235,9296,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
235,9450,3,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.6499996185,0,0
236,9543,2,0.6899995804,1,0,0.4899997711,0,0,0.6899995804,0,0,0.4899997711,0,0,0.6499996185,0,0
236,9928,3,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
237,9344,1,0.5599999428,1,0,0.7299995422,0,0,0.5599999428,1,0,0.7299995422,0,0,0.7299995422,0,0
237,9363,1,0.6899995804,0,0,0.5399999619,0,0,0.6899995804,0,0,0.5399999619,0,0,0.7299995422,0,0
237,9391,1,0.6899995804,1,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
237,9679,3,0.6899995804,0,0,0.6599998474,1,0,0.6899995804,0,0,0.6599998474,0,0,0.6499996185,0,0
237,9713,3,0.6899995804,1,0,0.6799998283,0,0,0.6899995804,1,0,0.6799998283,0,0,0.6499996185,0,0
237,9805,2,0.5899996758,0,0,0.4899997711,1,1,0.5899996758,0,0,0.4899997711,1,1,0.529999733,0,0
237,9810,2,0.5899996758,0,0,0.4899997711,0,1,0.5899996758,0,0,0.4899997711,0,1,0.529999733,0,0
237,9836,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
237,9899,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5799999237,0,0,0.5499997139,0,0
237,9928,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
237,9956,1,0.4899997711,0,0,0.5899996758,1,0,0.4899997711,0,0,0.5899996758,1,0,0.5499997139,0,0
237,9981,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
237,9984,2,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
237,10001,2,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
238,9445,3,0.6899995804,1,0,0.6899995804,0,0,0.6899995804,1,0,0.6899995804,0,0,0.6499996185,0,0
238,9690,3,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.6499996185,0,0
238,9802,3,0.5899996758,0,0,0.5899996758,1,1,0.5899996758,0,0,0.5899996758,1,1,0.529999733,0,0
238,9892,3,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,1,0.5499997139,0,0
238,9954,3,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
239,9699,4,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
239,9699,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
240,9523,1,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6499996185,0,0
240,9528,1,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
240,9546,3,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
240,9600,1,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.5799999237,0,0,0.6499996185,0,0
240,9630,1,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6899995804,0,0,0.6499996185,0,0
240,9683,2,0.6799998283,0,0,0.6599998474,1,0,0.6799998283,0,0,0.6599998474,0,0,0.6499996185,0,0
240,9692,2,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.6499996185,0,0
240,9742,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
240,9865,2,0.6899995804,0,0,0.4899997711,0,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
240,9921,3,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5499997139,0,0
240,9946,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
240,9948,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
240,9989,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
241,9430,4,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6499996185,0,0
241,9479,3,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.6499996185,0,0
241,9913,4,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
241,9927,3,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
241,9961,4,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
241,9989,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
242,9244,1,0.6599998474,0,0,0.7899999619,0,0,0.6599998474,0,0,0.7899999619,0,0,0.7299995422,0,0
242,9292,1,0.5599999428,0,0,0.7899999619,0,0,0.5599999428,0,0,0.7899999619,0,0,0.7299995422,0,0
242,9317,2,0.6799998283,0,0,0.5799999237,1,1,0.6799998283,0,0,0.5799999237,1,1,0.7299995422,0,0
242,9362,2,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.7299995422,0,0
242,9480,2,0.5799999237,0,0,0.7899999619,0,0,0.5799999237,0,0,0.7899999619,0,0,0.6499996185,0,0
242,9507,2,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
242,9526,1,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
242,9647,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
242,9661,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
242,9699,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
242,9866,2,0.6899995804,0,0,0.4899997711,0,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
243,9508,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
243,9690,2,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.6499996185,0,0
244,9264,2,0.5599999428,0,0,0.5599999428,1,0,0.5599999428,0,0,0.5599999428,1,0,0.7299995422,0,0
244,9285,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
244,9285,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
244,9320,2,0.6799998283,0,0,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.7299995422,0,0
244,9334,1,0.5399999619,0,0,0.7899999619,0,0,0.5399999619,0,0,0.7899999619,0,0,0.7299995422,0,0
244,9362,4,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.7299995422,0,0
244,9362,2,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.7299995422,0,0
244,9507,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
244,9695,4,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
244,9829,4,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
244,9864,4,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
244,9864,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
244,9910,4,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
244,9910,4,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
244,9959,4,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
244,9988,4,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
245,9170,2,0.6799998283,0,1,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
245,9184,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
245,9198,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.7299995422,0,0
245,9261,1,0.5599999428,1,0,0.5599999428,0,0,0.5599999428,1,0,0.5599999428,0,0,0.7299995422,0,0
245,9282,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
245,9289,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
245,9317,2,0.6799998283,0,0,0.5799999237,1,1,0.6799998283,0,0,0.5799999237,1,1,0.7299995422,0,0
245,9362,2,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.7299995422,0,0
245,9387,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
245,9389,2,0.6799998283,0,0,0.7899999619,0,1,0.6799998283,0,0,0.7899999619,0,1,0.7299995422,0,0
245,9429,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
245,9464,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
245,9478,1,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.6499996185,0,0
245,9492,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
245,9499,2,0.6799998283,0,0,0.6799998283,1,1,0.6799998283,0,0,0.6799998283,1,1,0.6499996185,0,0
245,9506,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
245,9540,2,0.6799998283,0,0,0.4899997711,1,0,0.6799998283,0,0,0.4899997711,1,0,0.6499996185,0,0
245,9561,2,0.6799998283,1,0,0.6799998283,0,1,0.6799998283,1,0,0.6799998283,0,1,0.6499996185,0,0
245,9568,2,0.6799998283,0,0,0.5499997139,0,1,0.6799998283,0,0,0.5499997139,0,0,0.6499996185,0,0
245,9591,1,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
245,9597,1,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.6499996185,0,0
245,9632,1,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
245,9659,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
245,9688,2,0.6799998283,0,0,0.5399999619,1,1,0.6799998283,0,0,0.5399999619,1,1,0.6499996185,0,0
245,9694,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
245,9715,1,0.5499997139,1,0,0.6799998283,0,1,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
245,9729,2,0.6799998283,0,0,0.5899996758,1,1,0.6799998283,0,0,0.5899996758,0,0,0.6499996185,0,0
245,9764,2,0.6799998283,0,0,0.6599998474,0,1,0.6799998283,0,0,0.6599998474,0,1,0.6499996185,0,0
245,9778,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
245,9792,2,0.6799998283,0,0,0.5799999237,1,1,0.6799998283,0,0,0.5799999237,1,1,0.6499996185,0,0
245,9806,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.6499996185,0,0
245,9828,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
245,9841,2,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
245,9863,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
245,9911,2,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
245,9960,2,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
245,9988,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
245,10016,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
246,9571,2,0.6899995804,0,0,0.5499997139,0,0,0.6899995804,0,0,0.5499997139,0,0,0.6499996185,0,0
246,9659,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
246,9949,1,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5499997139,0,0
246,10018,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
247,9163,5,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
247,9201,2,0.7899999619,0,0,0.5799999237,0,0,0.7899999619,0,0,0.5799999237,0,0,0.7299995422,0,0
247,9230,5,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
247,9238,1,0.6599998474,1,0,0.7899999619,0,0,0.6599998474,1,0,0.7899999619,0,0,0.7299995422,0,0
247,9260,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
247,9292,1,0.5599999428,0,0,0.7899999619,0,0,0.5599999428,0,0,0.7899999619,0,0,0.7299995422,0,0
247,9483,5,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.6499996185,0,0
247,9495,5,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,1,0,0.6499996185,0,0
247,9509,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
247,9525,1,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
247,9656,1,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
247,9686,1,0.6799998283,0,0,0.5399999619,1,0,0.6799998283,0,0,0.5399999619,1,0,0.6499996185,0,0
247,9778,1,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.5899996758,0,0
247,9812,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.529999733,0,0
247,9929,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
248,9556,2,0.6899995804,0,0,0.6799998283,1,1,0.6899995804,0,0,0.6799998283,1,1,0.6499996185,0,0
248,9572,2,0.6899995804,0,0,0.5499997139,0,0,0.6899995804,0,0,0.5499997139,0,0,0.6499996185,0,0
248,9716,1,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
248,9734,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,0,0.6499996185,0,0
248,9805,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,0,0,0.529999733,0,0
248,9822,5,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
248,9832,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
248,9846,2,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
248,9867,2,0.6899995804,0,0,0.4899997711,0,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
248,9898,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5799999237,0,0,0.5499997139,0,0
248,9915,2,0.5899996758,0,0,0.4799997807,0,0,0.5899996758,0,0,0.4799997807,0,0,0.5499997139,0,0
249,9640,1,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
249,9684,1,0.6899995804,0,0,0.6599998474,1,0,0.6899995804,0,0,0.6599998474,1,0,0.6499996185,0,0
249,9732,2,0.6799998283,0,0,0.5899996758,0,0,0.6799998283,0,0,0.5899996758,0,0,0.6499996185,0,0
249,9777,2,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.5899996758,0,0
249,9899,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.4899997711,0,0,0.5499997139,0,0
249,9979,1,0.5799999237,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5499997139,0,0
250,9264,2,0.5599999428,0,0,0.5599999428,1,0,0.5599999428,0,0,0.5599999428,1,0,0.7299995422,0,0
250,9318,4,0.6799998283,0,0,0.5799999237,1,1,0.6799998283,0,0,0.5799999237,1,1,0.7299995422,0,0
250,9391,2,0.6799998283,0,0,0.7899999619,0,1,0.6799998283,1,0,0.7899999619,0,1,0.7299995422,0,0
250,9510,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
250,9510,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
250,9544,2,0.6799998283,0,0,0.4899997711,0,0,0.6799998283,0,0,0.4899997711,0,0,0.6499996185,0,0
250,9699,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
250,9810,4,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.6499996185,0,0
251,9507,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
251,9540,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.6499996185,0,0
251,9544,4,0.4899997711,1,0,0.4899997711,0,0,0.6899995804,1,0,0.4899997711,0,0,0.6499996185,0,0
251,9696,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.6499996185,0,0
251,9927,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
251,9997,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
252,9506,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
252,9699,4,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.6499996185,0,0
252,9751,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
252,9809,4,0.5899996758,0,0,0.4899997711,0,1,0.5899996758,0,0,0.4899997711,0,1,0.529999733,0,0
252,9826,4,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
253,9283,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
253,9283,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
253,9312,1,0.7899999619,0,0,0.7299995422,1,0,0.7899999619,0,0,0.7299995422,0,0,0.7299995422,0,0
253,9403,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
253,9479,1,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.6499996185,0,0
253,9511,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
253,9556,2,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,1,0,0.6499996185,0,0
253,9655,1,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6499996185,0,0
253,9753,2,0.6799998283,0,0,0.5499997139,0,0,0.6799998283,0,0,0.5499997139,0,0,0.5899996758,0,0
254,9315,4,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
254,9358,2,0.6799998283,0,0,0.5399999619,1,0,0.6799998283,0,0,0.5399999619,1,0,0.7299995422,0,0
254,9385,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
254,9505,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
254,9729,2,0.6799998283,0,0,0.5899996758,1,1,0.6799998283,0,0,0.5899996758,0,0,0.6499996185,0,0
255,9202,4,0.7899999619,0,0,0.5799999237,0,0,0.7899999619,0,0,0.5799999237,0,0,0.7299995422,0,0
255,9282,3,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
255,9282,3,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
255,9290,3,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
255,9318,4,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
255,9479,3,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.6499996185,0,0
255,9505,4,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
255,9792,4,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.529999733,0,0
255,9924,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
